ID_cliente,Sector,Cantidad_Entradas
CLT-08889,E,4
CLT-08890,D,2
CLT-08891,B,4
CLT-08892,B,4
CLT-08893,E,5
CLT-08894,A,4
CLT-08895,C,3
CLT-08896,A,2
CLT-08897,A,5
CLT-08898,B,1
CLT-08899,C,4
CLT-08900,B,3
CLT-08901,C,5
CLT-08902,B,4
CLT-08903,B,2
CLT-08904,C,5
CLT-08905,B,5
CLT-08906,B,3
CLT-08907,B,5
CLT-08908,C,4
CLT-08909,B,1
CLT-08910,A,1
CLT-08911,B,3
CLT-08912,A,5
CLT-08913,C,2
CLT-08914,C,4
CLT-08915,B,4
CLT-08916,D,4
CLT-08917,D,1
CLT-08918,E,3
CLT-08919,A,5
CLT-08920,B,3
CLT-08921,A,1
CLT-08922,E,1
CLT-08923,E,2
CLT-08924,D,5
CLT-08925,A,2
CLT-08926,A,1
CLT-08927,C,2
CLT-08928,A,2
CLT-08929,A,4
CLT-08930,D,5
CLT-08931,B,5
CLT-08932,A,5
CLT-08933,C,4
CLT-08934,B,5
CLT-08935,D,2
CLT-08936,C,4
CLT-08937,C,5
CLT-08938,D,1
CLT-08939,B,3
CLT-08940,A,4
CLT-08941,A,5
CLT-08942,B,3
CLT-08943,B,2
CLT-08944,A,4
CLT-08945,A,2
CLT-08946,D,4
CLT-08947,A,3
CLT-08948,B,3
CLT-08949,D,3
CLT-08950,E,5
CLT-08951,C,4
CLT-08952,A,3
CLT-08953,D,2
CLT-08954,D,5
CLT-08955,E,2
CLT-08956,E,5
CLT-08957,E,1
CLT-08958,A,4
CLT-08959,E,4
CLT-08960,E,3
CLT-08961,D,2
CLT-08962,C,2
CLT-08963,C,1
CLT-08964,C,5
CLT-08965,B,2
CLT-08966,C,3
CLT-08967,D,5
CLT-08968,C,5
CLT-08969,B,1
CLT-08970,C,4
CLT-08971,B,1
CLT-08972,B,4
CLT-08973,D,2
CLT-08974,E,4
CLT-08975,B,1
CLT-08976,E,2
CLT-08977,D,4
CLT-08978,A,5
CLT-08979,E,1
CLT-08980,A,4
CLT-08981,D,2
CLT-08982,A,4
CLT-08983,D,2
CLT-08984,B,2
CLT-08985,E,5
CLT-08986,E,5
CLT-08987,D,2
CLT-08988,B,5
CLT-08989,A,1
CLT-08990,D,4
CLT-08991,B,4
CLT-08992,E,3
CLT-08993,B,4
CLT-08994,E,3
CLT-08995,B,3
CLT-08996,D,3
CLT-08997,D,1
CLT-08998,C,3
CLT-08999,E,2
CLT-09000,E,5
CLT-09001,B,5
CLT-09002,D,5
CLT-09003,A,5
CLT-09004,B,2
CLT-09005,E,4
CLT-09006,D,4
CLT-09007,B,3
CLT-09008,B,5
CLT-09009,D,5
CLT-09010,D,2
CLT-09011,B,1
CLT-09012,D,1
CLT-09013,B,2
CLT-09014,A,4
CLT-09015,E,3
CLT-09016,D,1
CLT-09017,C,4
CLT-09018,E,1
CLT-09019,A,1
CLT-09020,E,1
CLT-09021,E,1
CLT-09022,D,3
CLT-09023,C,3
CLT-09024,C,2
CLT-09025,B,5
CLT-09026,C,1
CLT-09027,A,2
CLT-09028,D,4
CLT-09029,C,5
CLT-09030,A,1
CLT-09031,D,2
CLT-09032,B,4
CLT-09033,E,5
CLT-09034,D,3
CLT-09035,D,1
CLT-09036,D,5
CLT-09037,B,5
CLT-09038,D,1
CLT-09039,D,4
CLT-09040,B,3
CLT-09041,D,1
CLT-09042,D,1
CLT-09043,B,5
CLT-09044,E,3
CLT-09045,C,3
CLT-09046,D,2
CLT-09047,E,4
CLT-09048,D,2
CLT-09049,E,1
CLT-09050,D,5
CLT-09051,B,3
CLT-09052,D,4
CLT-09053,C,5
CLT-09054,C,3
CLT-09055,E,1
CLT-09056,B,1
CLT-09057,E,3
CLT-09058,D,1
CLT-09059,E,3
CLT-09060,C,5
CLT-09061,C,5
CLT-09062,A,5
CLT-09063,A,4
CLT-09064,A,1
CLT-09065,E,2
CLT-09066,B,1
CLT-09067,C,1
CLT-09068,B,1
CLT-09069,C,2
CLT-09070,B,5
CLT-09071,D,4
CLT-09072,B,1
CLT-09073,D,4
CLT-09074,E,3
CLT-09075,D,5
CLT-09076,C,2
CLT-09077,B,5
CLT-09078,A,5
CLT-09079,E,3
CLT-09080,B,1
CLT-09081,C,4
CLT-09082,E,1
CLT-09083,E,1
CLT-09084,D,4
CLT-09085,B,3
CLT-09086,E,5
CLT-09087,D,5
CLT-09088,A,3
CLT-09089,C,3
CLT-09090,E,1
CLT-09091,E,1
CLT-09092,B,1
CLT-09093,D,2
CLT-09094,E,2
CLT-09095,D,4
CLT-09096,D,5
CLT-09097,E,5
CLT-09098,E,2
CLT-09099,B,5
CLT-09100,D,1
CLT-09101,D,5
CLT-09102,A,1
CLT-09103,E,3
CLT-09104,D,3
CLT-09105,D,3
CLT-09106,D,1
CLT-09107,D,2
CLT-09108,D,3
CLT-09109,A,3
CLT-09110,D,3
CLT-09111,A,4
CLT-09112,E,2
CLT-09113,B,2
CLT-09114,D,4
CLT-09115,E,1
CLT-09116,A,2
CLT-09117,B,5
CLT-09118,C,2
CLT-09119,D,3
CLT-09120,B,2
CLT-09121,E,5
CLT-09122,B,4
CLT-09123,D,3
CLT-09124,C,1
CLT-09125,C,3
CLT-09126,E,4
CLT-09127,A,2
CLT-09128,D,1
CLT-09129,A,3
CLT-09130,D,1
CLT-09131,B,3
CLT-09132,E,5
CLT-09133,C,2
CLT-09134,B,3
CLT-09135,D,2
CLT-09136,D,2
CLT-09137,E,4
CLT-09138,D,3
CLT-09139,E,1
CLT-09140,D,4
CLT-09141,C,2
CLT-09142,C,3
CLT-09143,C,5
CLT-09144,D,5
CLT-09145,E,4
CLT-09146,E,3
CLT-09147,C,1
CLT-09148,B,2
CLT-09149,B,4
CLT-09150,D,1
CLT-09151,B,4
CLT-09152,B,2
CLT-09153,D,4
CLT-09154,D,1
CLT-09155,D,4
CLT-09156,E,2
CLT-09157,B,3
CLT-09158,B,1
CLT-09159,C,2
CLT-09160,A,3
CLT-09161,A,1
CLT-09162,A,2
CLT-09163,D,2
CLT-09164,E,4
CLT-09165,C,4
CLT-09166,C,4
CLT-09167,D,1
CLT-09168,C,2
CLT-09169,A,4
CLT-09170,E,4
CLT-09171,A,3
CLT-09172,E,5
CLT-09173,A,2
CLT-09174,A,4
CLT-09175,B,2
CLT-09176,B,3
CLT-09177,D,1
CLT-09178,B,1
CLT-09179,C,1
CLT-09180,A,3
CLT-09181,E,3
CLT-09182,A,5
CLT-09183,E,5
CLT-09184,B,5
CLT-09185,D,5
CLT-09186,B,4
CLT-09187,B,2
CLT-09188,D,4
CLT-09189,E,4
CLT-09190,A,1
CLT-09191,E,4
CLT-09192,B,3
CLT-09193,D,3
CLT-09194,A,2
CLT-09195,E,4
CLT-09196,B,2
CLT-09197,C,4
CLT-09198,A,1
CLT-09199,E,5
CLT-09200,C,5
CLT-09201,B,4
CLT-09202,A,4
CLT-09203,B,3
CLT-09204,D,2
CLT-09205,C,3
CLT-09206,D,5
CLT-09207,E,3
CLT-09208,B,4
CLT-09209,D,1
CLT-09210,E,5
CLT-09211,E,3
CLT-09212,C,4
CLT-09213,C,4
CLT-09214,B,2
CLT-09215,C,1
CLT-09216,E,4
CLT-09217,B,5
CLT-09218,E,3
CLT-09219,D,4
CLT-09220,D,4
CLT-09221,E,4
CLT-09222,C,3
CLT-09223,E,2
CLT-09224,B,2
CLT-09225,B,2
CLT-09226,C,4
CLT-09227,B,4
CLT-09228,E,2
CLT-09229,E,4
CLT-09230,D,2
CLT-09231,B,4
CLT-09232,E,4
CLT-09233,B,5
CLT-09234,B,2
CLT-09235,C,1
CLT-09236,C,1
CLT-09237,C,3
CLT-09238,A,1
CLT-09239,A,2
CLT-09240,B,4
CLT-09241,E,4
CLT-09242,A,1
CLT-09243,E,1
CLT-09244,B,4
CLT-09245,E,3
CLT-09246,B,3
CLT-09247,B,2
CLT-09248,E,5
CLT-09249,A,1
CLT-09250,C,3
CLT-09251,E,3
CLT-09252,A,2
CLT-09253,E,4
CLT-09254,A,3
CLT-09255,D,2
CLT-09256,C,2
CLT-09257,D,3
CLT-09258,B,4
CLT-09259,A,1
CLT-09260,B,1
CLT-09261,B,2
CLT-09262,B,3
CLT-09263,C,2
CLT-09264,B,2
CLT-09265,C,5
CLT-09266,B,2
CLT-09267,B,3
CLT-09268,D,2
CLT-09269,D,1
CLT-09270,E,4
CLT-09271,A,3
CLT-09272,C,3
CLT-09273,E,1
CLT-09274,B,4
CLT-09275,E,2
CLT-09276,C,4
CLT-09277,C,2
CLT-09278,C,2
CLT-09279,B,1
CLT-09280,A,3
CLT-09281,A,2
CLT-09282,A,5
CLT-09283,C,5
CLT-09284,C,2
CLT-09285,B,3
CLT-09286,E,3
CLT-09287,A,5
CLT-09288,B,4
CLT-09289,C,5
CLT-09290,A,1
CLT-09291,C,4
CLT-09292,E,3
CLT-09293,B,4
CLT-09294,B,5
CLT-09295,E,5
CLT-09296,B,4
CLT-09297,B,1
CLT-09298,E,5
CLT-09299,C,5
CLT-09300,B,2
CLT-09301,D,3
CLT-09302,E,5
CLT-09303,B,3
CLT-09304,C,1
CLT-09305,C,2
CLT-09306,E,3
CLT-09307,B,1
CLT-09308,A,3
CLT-09309,D,3
CLT-09310,E,3
CLT-09311,E,1
CLT-09312,C,2
CLT-09313,E,3
CLT-09314,B,1
CLT-09315,B,3
CLT-09316,D,3
CLT-09317,A,2
CLT-09318,E,4
CLT-09319,E,2
CLT-09320,B,3
CLT-09321,B,1
CLT-09322,A,2
CLT-09323,E,4
CLT-09324,D,5
CLT-09325,E,2
CLT-09326,B,1
CLT-09327,E,2
CLT-09328,E,5
CLT-09329,E,4
CLT-09330,D,2
CLT-09331,E,1
CLT-09332,D,3
CLT-09333,D,4
CLT-09334,D,3
CLT-09335,A,4
CLT-09336,C,5
CLT-09337,B,4
CLT-09338,E,5
CLT-09339,E,5
CLT-09340,E,4
CLT-09341,D,2
CLT-09342,A,1
CLT-09343,E,5
CLT-09344,A,4
CLT-09345,A,5
CLT-09346,E,4
CLT-09347,C,5
CLT-09348,E,3
CLT-09349,B,5
CLT-09350,E,4
CLT-09351,D,4
CLT-09352,D,5
CLT-09353,B,3
CLT-09354,B,1
CLT-09355,C,5
CLT-09356,A,5
CLT-09357,B,5
CLT-09358,D,2
CLT-09359,D,5
CLT-09360,C,1
CLT-09361,C,4
CLT-09362,A,1
CLT-09363,B,3
CLT-09364,B,2
CLT-09365,D,4
CLT-09366,C,4
CLT-09367,B,1
CLT-09368,B,4
CLT-09369,C,4
CLT-09370,C,2
CLT-09371,D,3
CLT-09372,A,2
CLT-09373,B,4
CLT-09374,E,2
CLT-09375,C,5
CLT-09376,D,3
CLT-09377,D,1
CLT-09378,E,2
CLT-09379,E,3
CLT-09380,E,3
CLT-09381,A,2
CLT-09382,D,4
CLT-09383,A,5
CLT-09384,C,1
CLT-09385,D,4
CLT-09386,A,1
CLT-09387,A,3
CLT-09388,B,3
CLT-09389,A,1
CLT-09390,C,3
CLT-09391,B,1
CLT-09392,D,3
CLT-09393,E,4
CLT-09394,C,3
CLT-09395,D,5
CLT-09396,D,5
CLT-09397,A,1
CLT-09398,B,5
CLT-09399,E,1
CLT-09400,E,4
CLT-09401,B,2
CLT-09402,D,1
CLT-09403,D,5
CLT-09404,D,4
CLT-09405,E,5
CLT-09406,D,3
CLT-09407,B,1
CLT-09408,E,5
CLT-09409,D,1
CLT-09410,C,2
CLT-09411,D,3
CLT-09412,D,1
CLT-09413,E,4
CLT-09414,C,2
CLT-09415,E,2
CLT-09416,D,3
CLT-09417,A,3
CLT-09418,A,5
CLT-09419,B,2
CLT-09420,B,2
CLT-09421,B,3
CLT-09422,E,1
CLT-09423,E,1
CLT-09424,A,1
CLT-09425,A,2
CLT-09426,A,1
CLT-09427,E,5
CLT-09428,A,5
CLT-09429,A,2
CLT-09430,E,4
CLT-09431,B,1
CLT-09432,C,1
CLT-09433,C,1
CLT-09434,E,2
CLT-09435,E,1
CLT-09436,A,2
CLT-09437,B,1
CLT-09438,A,4
CLT-09439,C,5
CLT-09440,B,5
CLT-09441,B,1
CLT-09442,E,2
CLT-09443,D,1
CLT-09444,E,3
CLT-09445,D,2
CLT-09446,A,5
CLT-09447,C,3
CLT-09448,A,4
CLT-09449,B,1
CLT-09450,C,3
CLT-09451,A,4
CLT-09452,A,4
CLT-09453,A,3
CLT-09454,B,2
CLT-09455,D,3
CLT-09456,C,1
CLT-09457,A,3
CLT-09458,C,1
CLT-09459,B,4
CLT-09460,A,2
CLT-09461,A,4
CLT-09462,A,2
CLT-09463,E,1
CLT-09464,E,4
CLT-09465,A,4
CLT-09466,E,2
CLT-09467,A,3
CLT-09468,A,2
CLT-09469,C,5
CLT-09470,A,2
CLT-09471,E,2
CLT-09472,C,4
CLT-09473,E,4
CLT-09474,B,3
CLT-09475,C,3
CLT-09476,E,2
CLT-09477,E,1
CLT-09478,A,3
CLT-09479,A,4
CLT-09480,E,1
CLT-09481,D,2
CLT-09482,D,3
CLT-09483,E,5
CLT-09484,B,2
CLT-09485,C,2
CLT-09486,B,1
CLT-09487,E,5
CLT-09488,E,3
CLT-09489,B,2
CLT-09490,E,5
CLT-09491,C,5
CLT-09492,C,2
CLT-09493,A,5
CLT-09494,A,1
CLT-09495,D,1
CLT-09496,C,5
CLT-09497,A,1
CLT-09498,E,4
CLT-09499,A,3
CLT-09500,B,4
CLT-09501,A,1
CLT-09502,B,3
CLT-09503,B,1
CLT-09504,D,1
CLT-09505,A,2
CLT-09506,B,4
CLT-09507,D,1
CLT-09508,B,2
CLT-09509,E,1
CLT-09510,E,4
CLT-09511,B,2
CLT-09512,D,4
CLT-09513,C,3
CLT-09514,D,1
CLT-09515,C,3
CLT-09516,D,3
CLT-09517,E,4
CLT-09518,A,4
CLT-09519,B,1
CLT-09520,B,1
CLT-09521,E,3
CLT-09522,B,5
CLT-09523,C,1
CLT-09524,D,1
CLT-09525,B,4
CLT-09526,E,4
CLT-09527,B,5
CLT-09528,D,1
CLT-09529,A,5
CLT-09530,D,1
CLT-09531,E,5
CLT-09532,E,2
CLT-09533,D,2
CLT-09534,D,2
CLT-09535,E,1
CLT-09536,D,5
CLT-09537,A,2
CLT-09538,C,5
CLT-09539,C,5
CLT-09540,C,5
CLT-09541,B,1
CLT-09542,D,4
CLT-09543,C,3
CLT-09544,A,2
CLT-09545,B,4
CLT-09546,D,2
CLT-09547,E,4
CLT-09548,E,5
CLT-09549,C,2
CLT-09550,A,5
CLT-09551,D,2
CLT-09552,D,5
CLT-09553,C,2
CLT-09554,D,3
CLT-09555,B,2
CLT-09556,B,5
CLT-09557,D,2
CLT-09558,B,5
CLT-09559,E,4
CLT-09560,C,3
CLT-09561,A,2
CLT-09562,B,2
CLT-09563,E,2
CLT-09564,C,4
CLT-09565,D,5
CLT-09566,C,5
CLT-09567,D,4
CLT-09568,E,4
CLT-09569,D,2
CLT-09570,D,4
CLT-09571,A,3
CLT-09572,A,4
CLT-09573,C,2
CLT-09574,E,3
CLT-09575,E,3
CLT-09576,D,2
CLT-09577,C,1
CLT-09578,B,1
CLT-09579,E,4
CLT-09580,A,3
CLT-09581,E,2
CLT-09582,D,3
CLT-09583,A,2
CLT-09584,D,5
CLT-09585,E,4
CLT-09586,B,5
CLT-09587,B,4
CLT-09588,E,5
CLT-09589,C,4
CLT-09590,A,2
CLT-09591,A,1
CLT-09592,B,1
CLT-09593,E,4
CLT-09594,A,3
CLT-09595,D,1
CLT-09596,B,2
CLT-09597,C,1
CLT-09598,E,5
CLT-09599,D,4
CLT-09600,A,5
CLT-09601,A,4
CLT-09602,C,4
CLT-09603,E,4
CLT-09604,B,1
CLT-09605,A,3
CLT-09606,E,1
CLT-09607,C,3
CLT-09608,C,3
CLT-09609,A,5
CLT-09610,B,4
CLT-09611,B,2
CLT-09612,B,2
CLT-09613,B,1
CLT-09614,D,3
CLT-09615,D,3
CLT-09616,C,4
CLT-09617,A,1
CLT-09618,D,4
CLT-09619,B,4
CLT-09620,C,5
CLT-09621,A,1
CLT-09622,B,1
CLT-09623,B,2
CLT-09624,E,5
CLT-09625,E,5
CLT-09626,D,1
CLT-09627,D,3
CLT-09628,D,3
CLT-09629,C,1
CLT-09630,C,3
CLT-09631,B,1
CLT-09632,C,2
CLT-09633,B,1
CLT-09634,E,1
CLT-09635,E,3
CLT-09636,B,1
CLT-09637,E,3
CLT-09638,A,3
CLT-09639,C,4
CLT-09640,A,2
CLT-09641,E,1
CLT-09642,E,1
CLT-09643,A,3
CLT-09644,C,2
CLT-09645,D,2
CLT-09646,C,5
CLT-09647,C,4
CLT-09648,E,3
CLT-09649,C,2
CLT-09650,E,1
CLT-09651,A,3
CLT-09652,A,2
CLT-09653,B,5
CLT-09654,A,2
CLT-09655,B,3
CLT-09656,D,3
CLT-09657,A,4
CLT-09658,B,1
CLT-09659,E,1
CLT-09660,B,2
CLT-09661,C,1
CLT-09662,E,3
CLT-09663,E,4
CLT-09664,A,4
CLT-09665,E,4
CLT-09666,E,4
CLT-09667,C,2
CLT-09668,E,5
CLT-09669,A,2
CLT-09670,D,2
CLT-09671,A,5
CLT-09672,D,4
CLT-09673,B,1
CLT-09674,C,5
CLT-09675,A,2
CLT-09676,C,1
CLT-09677,C,3
CLT-09678,C,5
CLT-09679,D,5
CLT-09680,D,1
CLT-09681,B,1
CLT-09682,C,1
CLT-09683,B,5
CLT-09684,C,5
CLT-09685,B,3
CLT-09686,D,3
CLT-09687,A,3
CLT-09688,E,5
CLT-09689,B,5
CLT-09690,E,2
CLT-09691,A,1
CLT-09692,E,4
CLT-09693,A,3
CLT-09694,E,4
CLT-09695,D,1
CLT-09696,A,1
CLT-09697,C,3
CLT-09698,A,3
CLT-09699,A,4
CLT-09700,C,4
CLT-09701,A,4
CLT-09702,B,2
CLT-09703,A,1
CLT-09704,D,4
CLT-09705,A,4
CLT-09706,B,4
CLT-09707,A,4
CLT-09708,C,2
CLT-09709,C,5
CLT-09710,B,3
CLT-09711,E,4
CLT-09712,C,1
CLT-09713,A,5
CLT-09714,E,5
CLT-09715,A,3
CLT-09716,E,2
CLT-09717,B,4
CLT-09718,A,3
CLT-09719,A,2
CLT-09720,C,2
CLT-09721,E,3
CLT-09722,A,5
CLT-09723,B,1
CLT-09724,B,5
CLT-09725,B,1
CLT-09726,A,2
CLT-09727,E,2
CLT-09728,D,2
CLT-09729,C,5
CLT-09730,E,5
CLT-09731,A,3
CLT-09732,E,3
CLT-09733,D,1
CLT-09734,C,3
CLT-09735,E,3
CLT-09736,B,3
CLT-09737,A,4
CLT-09738,C,5
CLT-09739,A,1
CLT-09740,B,1
CLT-09741,C,5
CLT-09742,C,1
CLT-09743,A,3
CLT-09744,D,3
CLT-09745,C,1
CLT-09746,B,1
CLT-09747,B,2
CLT-09748,C,5
CLT-09749,B,4
CLT-09750,E,1
CLT-09751,A,2
CLT-09752,E,5
CLT-09753,B,3
CLT-09754,B,5
CLT-09755,A,1
CLT-09756,A,3
CLT-09757,E,5
CLT-09758,A,1
CLT-09759,C,1
CLT-09760,A,3
CLT-09761,B,5
CLT-09762,D,3
CLT-09763,A,2
CLT-09764,C,4
CLT-09765,E,5
CLT-09766,C,3
CLT-09767,D,2
CLT-09768,E,1
CLT-09769,A,2
CLT-09770,D,2
CLT-09771,C,5
CLT-09772,B,2
CLT-09773,B,2
CLT-09774,E,5
CLT-09775,C,3
CLT-09776,E,5
CLT-09777,A,5
CLT-09778,C,4
CLT-09779,B,1
CLT-09780,C,3
CLT-09781,E,5
CLT-09782,A,4
CLT-09783,E,5
CLT-09784,A,2
CLT-09785,D,4
CLT-09786,D,3
CLT-09787,D,2
CLT-09788,E,3
CLT-09789,B,3
CLT-09790,E,5
CLT-09791,E,3
CLT-09792,D,5
CLT-09793,A,3
CLT-09794,E,4
CLT-09795,C,2
CLT-09796,B,1
CLT-09797,A,4
CLT-09798,B,1
CLT-09799,B,4
CLT-09800,A,5
CLT-09801,D,2
CLT-09802,C,4
CLT-09803,D,2
CLT-09804,D,4
CLT-09805,E,3
CLT-09806,A,5
CLT-09807,B,1
CLT-09808,B,2
CLT-09809,D,3
CLT-09810,B,1
CLT-09811,E,4
CLT-09812,E,5
CLT-09813,D,1
CLT-09814,B,2
CLT-09815,C,3
CLT-09816,C,4
CLT-09817,D,1
CLT-09818,A,3
CLT-09819,D,3
CLT-09820,A,1
CLT-09821,D,1
CLT-09822,C,4
CLT-09823,C,1
CLT-09824,D,5
CLT-09825,D,2
CLT-09826,B,3
CLT-09827,D,2
CLT-09828,A,3
CLT-09829,B,2
CLT-09830,E,5
CLT-09831,D,5
CLT-09832,B,4
CLT-09833,B,4
CLT-09834,E,4
CLT-09835,D,3
CLT-09836,A,3
CLT-09837,A,5
CLT-09838,A,3
CLT-09839,B,4
CLT-09840,C,3
CLT-09841,D,4
CLT-09842,B,3
CLT-09843,E,4
CLT-09844,B,5
CLT-09845,A,3
CLT-09846,E,2
CLT-09847,B,5
CLT-09848,A,3
CLT-09849,B,5
CLT-09850,C,2
CLT-09851,C,1
CLT-09852,D,5
CLT-09853,B,5
CLT-09854,E,2
CLT-09855,E,2
CLT-09856,C,4
CLT-09857,A,2
CLT-09858,C,4
CLT-09859,B,1
CLT-09860,B,5
CLT-09861,E,4
CLT-09862,A,2
CLT-09863,E,1
CLT-09864,E,5
CLT-09865,D,1
CLT-09866,D,4
CLT-09867,B,1
CLT-09868,E,4
CLT-09869,C,2
CLT-09870,E,1
CLT-09871,D,4
CLT-09872,B,2
CLT-09873,B,2
CLT-09874,E,3
CLT-09875,B,1
CLT-09876,D,5
CLT-09877,C,1
CLT-09878,A,2
CLT-09879,D,1
CLT-09880,C,1
CLT-09881,D,5
CLT-09882,A,5
CLT-09883,D,2
CLT-09884,D,2
CLT-09885,A,5
CLT-09886,C,1
CLT-09887,E,4
CLT-09888,B,3
CLT-09889,B,2
CLT-09890,E,3
CLT-09891,C,3
CLT-09892,D,1
CLT-09893,A,1
CLT-09894,A,5
CLT-09895,A,5
CLT-09896,D,5
CLT-09897,A,3
CLT-09898,D,4
CLT-09899,C,5
CLT-09900,B,4
CLT-09901,D,3
CLT-09902,A,5
CLT-09903,D,3
CLT-09904,D,1
CLT-09905,D,1
CLT-09906,C,3
CLT-09907,B,5
CLT-09908,A,3
CLT-09909,C,1
CLT-09910,C,5
CLT-09911,D,2
CLT-09912,A,1
CLT-09913,A,4
CLT-09914,B,1
CLT-09915,E,2
CLT-09916,D,1
CLT-09917,E,1
CLT-09918,E,4
CLT-09919,A,3
CLT-09920,B,2
CLT-09921,C,4
CLT-09922,A,4
CLT-09923,D,4
CLT-09924,E,1
CLT-09925,D,5
CLT-09926,E,3
CLT-09927,C,4
CLT-09928,C,2
CLT-09929,C,4
CLT-09930,B,5
CLT-09931,E,3
CLT-09932,E,3
CLT-09933,E,2
CLT-09934,A,1
CLT-09935,B,5
CLT-09936,C,5
CLT-09937,C,3
CLT-09938,A,4
CLT-09939,A,2
CLT-09940,D,3
CLT-09941,D,2
CLT-09942,E,5
CLT-09943,D,4
CLT-09944,C,3
CLT-09945,C,4
CLT-09946,C,3
CLT-09947,E,3
CLT-09948,D,5
CLT-09949,D,5
CLT-09950,A,4
CLT-09951,B,5
CLT-09952,D,2
CLT-09953,E,2
CLT-09954,C,2
CLT-09955,C,1
CLT-09956,A,3
CLT-09957,C,3
CLT-09958,C,5
CLT-09959,D,3
CLT-09960,A,4
CLT-09961,D,1
CLT-09962,D,1
CLT-09963,D,1
CLT-09964,A,3
CLT-09965,A,1
CLT-09966,D,2
CLT-09967,B,4
CLT-09968,D,5
CLT-09969,E,1
CLT-09970,C,5
CLT-09971,B,3
CLT-09972,C,3
CLT-09973,B,5
CLT-09974,E,2
CLT-09975,D,1
CLT-09976,C,3
CLT-09977,A,5
CLT-09978,D,1
CLT-09979,B,4
CLT-09980,C,5
CLT-09981,D,1
CLT-09982,B,3
CLT-09983,D,2
CLT-09984,D,4
CLT-09985,D,1
CLT-09986,C,1
CLT-09987,D,2
CLT-09988,E,4
CLT-09989,B,3
CLT-09990,D,1
CLT-09991,D,2
CLT-09992,E,3
CLT-09993,D,2
CLT-09994,B,4
CLT-09995,C,1
CLT-09996,E,1
CLT-09997,C,4
CLT-09998,D,1
CLT-09999,C,3
CLT-10000,A,1
CLT-10001,D,2
CLT-10002,A,5
CLT-10003,E,1
CLT-10004,E,3
CLT-10005,E,3
CLT-10006,C,5
CLT-10007,D,5
CLT-10008,D,4
CLT-10009,E,3
CLT-10010,A,4
CLT-10011,D,3
CLT-10012,B,4
CLT-10013,C,5
CLT-10014,B,2
CLT-10015,B,3
CLT-10016,A,1
CLT-10017,C,4
CLT-10018,D,2
CLT-10019,C,3
CLT-10020,C,5
CLT-10021,B,1
CLT-10022,E,1
CLT-10023,E,1
CLT-10024,D,3
CLT-10025,E,4
CLT-10026,C,5
CLT-10027,A,2
CLT-10028,B,2
CLT-10029,C,2
CLT-10030,A,1
CLT-10031,B,3
CLT-10032,A,1
CLT-10033,D,1
CLT-10034,C,2
CLT-10035,B,5
CLT-10036,C,2
CLT-10037,E,2
CLT-10038,E,4
CLT-10039,E,5
CLT-10040,E,3
CLT-10041,A,5
CLT-10042,E,5
CLT-10043,D,5
CLT-10044,D,3
CLT-10045,D,2
CLT-10046,B,4
CLT-10047,C,2
CLT-10048,B,5
CLT-10049,A,1
CLT-10050,A,1
CLT-10051,E,3
CLT-10052,C,3
CLT-10053,A,4
CLT-10054,B,2
CLT-10055,E,1
CLT-10056,C,2
CLT-10057,E,3
CLT-10058,D,4
CLT-10059,B,2
CLT-10060,C,3
CLT-10061,A,3
CLT-10062,B,1
CLT-10063,B,4
CLT-10064,A,2
CLT-10065,B,4
CLT-10066,E,4
CLT-10067,B,4
CLT-10068,B,1
CLT-10069,D,5
CLT-10070,C,4
CLT-10071,D,3
CLT-10072,D,2
CLT-10073,D,5
CLT-10074,D,2
CLT-10075,B,5
CLT-10076,C,4
CLT-10077,D,5
CLT-10078,D,2
CLT-10079,E,1
CLT-10080,A,1
CLT-10081,A,5
CLT-10082,B,4
CLT-10083,B,3
CLT-10084,B,4
CLT-10085,C,5
CLT-10086,C,5
CLT-10087,C,3
CLT-10088,E,5
CLT-10089,A,5
CLT-10090,A,3
CLT-10091,D,1
CLT-10092,B,2
CLT-10093,D,1
CLT-10094,C,3
CLT-10095,A,4
CLT-10096,E,3
CLT-10097,D,4
CLT-10098,D,2
CLT-10099,D,5
CLT-10100,A,4
CLT-10101,C,1
CLT-10102,D,4
CLT-10103,E,2
CLT-10104,D,3
CLT-10105,C,5
CLT-10106,A,2
CLT-10107,E,5
CLT-10108,C,1
CLT-10109,D,4
CLT-10110,C,4
CLT-10111,A,4
CLT-10112,B,5
CLT-10113,D,2
CLT-10114,B,3
CLT-10115,E,3
CLT-10116,E,2
CLT-10117,C,5
CLT-10118,A,4
CLT-10119,C,5
CLT-10120,C,5
CLT-10121,A,5
CLT-10122,C,4
CLT-10123,C,5
CLT-10124,E,2
CLT-10125,A,4
CLT-10126,D,5
CLT-10127,B,2
CLT-10128,D,4
CLT-10129,D,2
CLT-10130,A,4
CLT-10131,D,5
CLT-10132,C,2
CLT-10133,E,3
CLT-10134,A,2
CLT-10135,C,1
CLT-10136,C,3
CLT-10137,D,3
CLT-10138,E,2
CLT-10139,B,1
CLT-10140,A,1
CLT-10141,E,4
CLT-10142,C,1
CLT-10143,A,1
CLT-10144,E,1
CLT-10145,E,2
CLT-10146,C,5
CLT-10147,C,1
CLT-10148,B,3
CLT-10149,B,2
CLT-10150,E,4
CLT-10151,E,3
CLT-10152,A,2
CLT-10153,B,4
CLT-10154,D,2
CLT-10155,E,5
CLT-10156,E,1
CLT-10157,A,1
CLT-10158,B,3
